30-246/1 STD,30-246/1 STD,code128,24,12,unidad,1,1,106,166,60,1,No Tax,exclusive,08082018_0725161.jpeg,,Clio| Kangoo| Megan| Logan| Symbol,1.6 8v (K7M),0,0,0,21,30,,SINTERMETAL
30-247/1 STD,30'247-1 A 001,code128,24,12,unidad,1,1,140,220,87,1,No Tax,exclusive,26032015_1331041.jpeg,,Clio| Express| R19| Kangoo,1.9 DTI (F9Q)-1.9 D (F8Q),0,0,0,21,30,,SINTERMETAL
30-247/1 010,30'247-1 A 510,code128,24,12,unidad,1,1,140,220,87,1,No Tax,exclusive,26032015_1333211.jpeg,,Clio| Express| R19| Kangoo,1.9 DTI (F9Q)-1.9 D (F8Q),0,0,0,21,30,,SINTERMETAL
30-479/2 0.05,30-479/2 0.05,code128,29,12,unidad,1,1,80,126,36,2,No Tax,exclusive,26032015_1353091.jpeg,,1.6 - 1.8 - 1.9 - 2.0 - Nafta y Diesel - Polo| Gol| Saveiro| Caddy,NULL,0,0,0,21,30,,FEDERAL MOGUL
30-479/2 STD,30'479-2 A 001,code128,29,12,unidad,1,1,80,126,36,2,No Tax,exclusive,29022016_1234291.jpeg,,1.6 - 1.8 - 1.9 - 2.0 - Nafta y Diesel - Polo| Gol| Saveiro| Caddy,NULL,0,0,0,21,30,,FEDERAL MOGUL
R 760,R 760,code128,4,13,unidad,1,1,1.104,1736,59,1,No Tax,exclusive,28022019_1228571.jpeg,,Corsa| Agile| Celta| Meriva| Suzuki Fun,1.6 8v (C16SE)-1.4 8v (EFI)-1.0 8v-1.8 8v (MPFI),0,0,0,21,30,,STROTCKCO
36855/0,36855/0,code128,4,13,unidad,1,1,2.054,3231,26,1,No Tax,exclusive,22112018_1017401.jpeg,,Corsa 2| Agile| Onix| Spin| Montana - A rodillo (Juego de 8),1.0 8v-1.4 8v (MPFI)-1.4 8v (G3)-1.8 8v (POWE TRIM),0,0,0,21,30,,STH
36806/0,36806/0,code128,4,13,unidad,1,1,0,0,00,1,No Tax,exclusive,,,Corsa| Agile| Celta| Meriva| Suzuki Fun,1.6 8v (C16SE)-1.4 8v (EFI)-1.0 8v-1.8 8v (MPFI),36,0,0,21,30,,CYC
36804/0,36804/0,code128,9,13,unidad,1,1,1.240,1248,33,1,No Tax,exclusive,,,Taunus,2.0 8v (Taunus)-2.3 8v (Taunus),36,0,0,21,30,,CYC
BV590420,BV590420,code128,9,13,unidad,1,1,1.733,3146,16,1,No Tax,exclusive,,,Fiesta| Ka| Focus| Eco Sport,1.0 8v (ZETEC ROCAM)-1.6 8v (ZETEC ROCAM),0,0,0,21,50,,STH
