641,CODIGO641,code128,Fiat,39,unidad,1,1,0,0.00,1,No Tax,exclusive,,,Falcon - 7 Bancadas - Reforzada para GNC,"3.0 12v (188)-3.6 12v (221)
",0,0,0,0,0,,IMPORTADO
855-A / 1666 A,855-AC,code128,Fiat,40,unidad,1,1,64,101.08,4,No Tax,exclusive,19062018_0900271.jpeg,,128| 147| Duna| Uno| Fiorino - 37|5x107x8,1.4 8v (Tipo),0,0,0,21,30,,IMPORTADO
856-A / 1667 A,04856'ac,code128,Fiat,40,unidad,1,1,64,101.25,8,No Tax,exclusive,19062018_0857261.jpeg,,128| 147| Duna| Uno| Fiorino - 39x108x8,1.6 8v (Tipo),0,0,0,21,30,,AMC
1175-E / 21266 E,041175'EC,code128,Fiat,40,unidad,1,1,75,117.62,8,No Tax,exclusive,19062018_0856321.jpeg,,128| 147| Duna| Uno| Fiorino - 31x109x8,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,21,30,,IMPORTADO
V250264 E,V250264E,code128,Fiat,40,unidad,1,1,87,136.84,4,No Tax,exclusive,18062018_1557311.jpeg,,128| 147| Duna| Uno| Fiorino - 31x109x8,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,21,30,,BBB
V250263 A,V250263 A,code128,Fiat,40,unidad,1,1,95,172.47,8,No Tax,exclusive,18062018_1602101.jpeg,,128| 147| Duna| Uno| Fiorino - 39x108x8,1.6 8v (Tipo),0,0,0,21,50,,BBB
V250262 A,V250262A,code128,Fiat,40,unidad,1,1,102,185.70,8,No Tax,exclusive,05072018_1052511.jpeg,,128| 147| Duna| Uno| Fiorino - 37|5x107x8,1.4 8v (Tipo),0,0,0,21,50,,STH
V250301 A,V250301A,code128,Fiat,40,unidad,1,1,107,169.07,8,No Tax,exclusive,06052019_1050291.jpeg,,Palio| Siena| Marea,1.6 16v (Torque),0,0,0,21,30,,MAHLE
V250305A,V250305A,code128,Fiat,40,unidad,1,1,115,209.19,4,No Tax,exclusive,,,Duna| Fiorino| 147,1.3 8v D,0,0,0,21,50,,MAHLE
V250265 A,V250265A,code128,Fiat,40,unidad,1,1,116,210.02,4,No Tax,exclusive,,,Duna| Uno| Fiorino,1.7 8v D-1.9 8v D,0,0,0,21,50,,STH
1828-A / 21706 A,19789241582099300,code128,Fiat,40,unidad,1,1,119,186.55,12,No Tax,exclusive,25012016_1454011.jpeg,,Duna| Fiorino| 147,1.3 8v D,0,0,0,21,30,,MAHLE
1828-E / 21706 E,19789241582567300,code128,Fiat,40,unidad,1,1,123,193.37,12,No Tax,exclusive,25012016_1453101.jpeg,,Duna| Fiorino| 147,1.3 8v D,0,0,0,21,30,,MAHLE
V250306E,V250306E,code128,Fiat,40,unidad,1,1,127,230.02,4,No Tax,exclusive,,,Duna| Fiorino| 147,1.3 8v D,0,0,0,21,50,,MAHLE
V250266 E,V250266E,code128,Fiat,40,unidad,1,1,141,256.19,4,No Tax,exclusive,,,Duna| Uno| Fiorino,1.7 8v D-1.9 8v D,0,0,0,21,50,,MAHLE
21167 A,21167A,code128,Fiat,40,unidad,1,1,143,225.39,4,No Tax,exclusive,06042018_0902461.jpeg,,Duna| Uno| Fiorino,1.7 8v D-1.9 8v D,0,0,0,21,30,,MAHLE
V250302 E,V250302E,code128,Fiat,40,unidad,1,1,153,240.10,8,No Tax,exclusive,06052019_1052391.jpeg,,Palio| Siena| Marea,1.6 16v (Torque),0,0,0,21,30,,MAHLE
3514-A / 1163 A,3514 A / 1163 A,code128,Fiat,40,unidad,1,1,155,243.85,8,No Tax,exclusive,31052019_1412011.jpeg,,Palio| Siena| Marea,1.6 16v (Torque),0,0,0,21,30,,MAHLE
V250310 E,V250310E,code128,Fiat,40,unidad,1,1,161,293.10,4,No Tax,exclusive,,,Palio| Siena| Ducato,1.7 8v TD-1.9 8v TD,0,0,0,21,50,,MAHLE
V250309 A,V250309A,code128,Fiat,40,unidad,1,1,170,307.70,4,No Tax,exclusive,,,Palio| Siena| Ducato,1.7 8v TD-1.9 8v TD,0,0,0,21,50,,MAHLE
21167 E,21167E,code128,Fiat,40,unidad,1,1,176,276.10,8,No Tax,exclusive,06042018_0926051.jpeg,,Duna| Uno| Fiorino,1.7 8v D-1.9 8v D,0,0,0,21,30,,STH
3515-E / 21163 E,3515-E,code128,Fiat,40,unidad,1,1,200,314.49,8,No Tax,exclusive,31052019_1413311.jpeg,,Palio| Siena| Marea,1.6 16v (Torque),0,0,0,21,30,,STH
3385-E / 21164 E,043385'EC,code128,Fiat,40,unidad,1,1,200,314.97,4,No Tax,exclusive,05042018_1555431.jpeg,,Palio| Siena| Ducato,1.7 8v TD-1.9 8v TD,0,0,0,21,30,,MAHLE
3384-A / 21164 A,043384'AC,code128,Fiat,40,unidad,1,1,210,330.27,4,No Tax,exclusive,05042018_1553491.jpeg,,Palio| Siena| Ducato,1.7 8v TD-1.9 8v TD,0,0,0,21,30,,MAHLE
193-A / 1064 A,06193'AC,code128,Fiat,40,unidad,1,1,63,99.06,12,No Tax,exclusive,13032015_0924111.png,,187 - 188 - 221 - Sprint,NULL,0,0,0,21,30,,BBB
1192-E / 21064 E,061192'EG,code128,Fiat,40,unidad,1,1,74,116.17,12,No Tax,exclusive,13032015_0915011.png,,187 - 188 - 221 - Sprint,NULL,0,0,0,21,30,,MAHLE
V590354 A,V590354 A,code128,Fiat,40,unidad,1,1,95,149.17,4,No Tax,exclusive,22022019_1433111.jpeg,,Fiesta| Ka| Focus,1.6 8v (ZETEC ROCAM),0,0,0,21,30,,MAHLE
367-A / 1087 A,19789241586998300,code128,Fiat,40,unidad,1,1,119,187.20,12,No Tax,exclusive,23112015_1259111.jpeg,,F100 - 7 Bancadas - Reforzada para GNC,3.0 12v (Max Econo),0,0,0,21,30,,MAHLE
V590353 E,V590353 E,code128,Fiat,40,unidad,1,1,129,203.40,4,No Tax,exclusive,22022019_1436231.jpeg,,Fiesta| Ka| Focus,1.6 8v (ZETEC ROCAM),0,0,0,21,30,,STH
1367-E / 21087 E,19789241587581300,code128,Fiat,40,unidad,1,1,130,203.94,12,No Tax,exclusive,23112015_1257501.jpeg,,F100 - 7 Bancadas - Reforzada para GNC,3.0 12v (Max Econo),0,0,0,21,30,,STH
3092-A / 1566 A,04 3092-AC,code128,Fiat,40,unidad,1,1,133,209.41,8,No Tax,exclusive,09032018_1038451.jpeg,,Fiesta| Ka| Focus,1.6 8v (ZETEC ROCAM),0,0,0,21,30,,STH
V590279 A,V590279A,code128,Fiat,40,unidad,1,1,141,256.03,8,No Tax,exclusive,,,Fiesta| Currier| Escort| Mondeo,1.8 8v D (ENDURA D)-1.8 8v TD (ENDURA D),0,0,0,21,50,,STH
4340-A,4340-A,code128,Fiat,40,unidad,1,1,161,253.05,8,No Tax,exclusive,01082018_0844361.jpeg,,Transit,2.4 16v TDCI (Duratorq),0,0,0,21,30,,STH
3093-E / 21566 E,043093-ec,code128,Fiat,40,unidad,1,1,163,256.44,8,No Tax,exclusive,09032018_1038551.jpeg,,Fiesta| Ka| Focus,1.6 8v (ZETEC ROCAM),0,0,0,21,30,,STH
4341-E,4341-E,code128,Fiat,40,unidad,1,1,165,260.00,8,No Tax,exclusive,01082018_0833201.jpeg,,Transit,2.4 16v TDCI (Duratorq),0,0,0,21,30,,MAHLE
V590280E,V590280E,code128,Fiat,40,unidad,1,1,173,314.83,8,No Tax,exclusive,,,Fiesta| Currier| Escort| Mondeo,1.8 8v D (ENDURA D)-1.8 8v TD (ENDURA D),0,0,0,21,50,,MAHLE
3040-A /21564 A,19789241582267300,code128,Fiat,40,unidad,1,1,206,324.67,16,No Tax,exclusive,23112015_1112311.jpeg,,Fiesta| Currier| Escort| Mondeo,1.8 8v D (ENDURA D)-1.8 8v TD (ENDURA D),0,0,0,21,30,,STH
3041-E / 21564 E,19789241582734300,code128,Fiat,40,unidad,1,1,214,337.05,16,No Tax,exclusive,23112015_1113271.jpeg,,Fiesta| Currier| Escort| Mondeo,1.8 8v D (ENDURA D)-1.8 8v TD (ENDURA D),0,0,0,21,30,,STH
2000150,2000150,code128,Fiat,42,unidad,1,1,400,400.00,1,No Tax,exclusive,06022019_1209201.jpeg,,BASE PARA CARBURADOR  - Duna| Uno - 2 Bocas,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,0,0,,MAHLE
2000160,2000160,code128,Fiat,42,unidad,1,1,1.000,1000.00,1,No Tax,exclusive,06022019_0934451.jpeg,,Soporte de distribuidor - Duna| Uno| 147,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,0,0,,STH
1.4 16v (Fire),1284477615,code128,Fiat,42,unidad,1,1,1.665,2357.14,1,No Tax,exclusive,04022019_1600281.jpeg,,Punto| 500,1.4 16v (Fire),10,0,0,21,30,,MAHLE
2000170,2000170,code128,Fiat,42,unidad,1,1,0,0.00,1,No Tax,exclusive,06022019_1043081.jpeg,,Buje de 11 - Duna| Uno| Palio| Siena| Fiorino,1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD,0,0,0,0,0,,STH
CTR 1199 STD,7790327049709,code128,Fiat,43,unidad,1,1,347,450.75,1,No Tax,exclusive,06052015_1014001.jpeg,50,1.6 8v - Motor Tipo - Uno| Duna| Palio| Siena| Regatta - A 86|40mm,1.6 8v (Tipo),0,0,0,30,0,,STH
809006 - STD,7790327063750,code128,Fiat,43,unidad,1,1,611,794.14,1,No Tax,exclusive,30112015_1156051.jpeg,50,Palio| Siena| Fiorino| Uno - A 72mm,1.4 8v (Fire),0,0,0,30,0,,MAHLE
CTR1199 0-60,fadctr119936,code128,Fiat,43,unidad,1,1,651,1023.92,1,No Tax,exclusive,24112016_1055501.jpeg,50,1.6 8v - Motor Tipo - Uno| Duna| Palio| Siena| Regatta - A 86|40mm,1.6 8v (Tipo),0,0,0,21,30,,MAHLE
EMA7612 0-60,cenema761236,code128,Fiat,43,unidad,1,1,693,1090.17,1,No Tax,exclusive,24112016_1058211.jpeg,50,Uno| Fiorino| Siena| Palio - A 70.80mm,1.3 16v (Fire)-1.3 8v (Fire),0,0,0,21,30,,MAHLE
EMA7612 STD,7892415599865,code128,Fiat,43,unidad,1,1,715,1125.32,1,No Tax,exclusive,05072017_1417551.jpeg,50,Uno| Fiorino| Siena| Palio - A 70.80mm,1.3 16v (Fire)-1.3 8v (Fire),0,0,0,21,30,,MAHLE
RPM 64-4689 STD,7790528100100,code128,Fiat,43,unidad,1,1,762,899.05,1,No Tax,exclusive,,50,Duna| Uno| Palio| Siena - Diam: 82|60mm - 3R 3.0mm - (Rectificacion),1.7 8v D-1.9 8v D,25,0,0,21,30,,BBB
RPM 64-4689 0-60,7790528100148,code128,Fiat,43,unidad,1,1,762,899.05,1,No Tax,exclusive,,50,Duna| Uno| Palio| Siena - Diam: 82|60mm - 3R 3mm,1.7 8v D-1.9 8v D,25,0,0,21,30,,BBB
EMA7615 STD,CENEMA761500,code128,Fiat,43,unidad,1,1,876,1138.67,1,No Tax,exclusive,,50,Palio| Siena| Fiorino| Uno - A 72mm,1.4 8v (Fire),0,0,0,30,0,,STH
CTK1781 STD,FADCTK178100,code128,Fiat,43,unidad,1,1,910,1116.60,1,No Tax,exclusive,24112016_0936201.jpeg,50,147| Duna| Uno| Spazio - Diam: 80|50mm,1.4 8v (Tipo),22,0,0,21,30,,MAHLE
RPM 64-7115 STD,7790528100506,code128,Fiat,43,unidad,1,1,1.027,1211.27,1,No Tax,exclusive,,50,Palio| Siena - Diam: 82|60mm - 3R 3.0mm - (Rectificacion),1.7 8v TD-1.9 8v TD,25,0,0,21,30,,STH
RPM 64-7115 0-60,7790528100544,code128,Fiat,43,unidad,1,1,1.027,1211.27,1,No Tax,exclusive,,50,Palio| Siena - Diam: 82|60mm - 3R 3.0mm - (Rectificacion),1.7 8v TD-1.9 8v TD,25,0,0,21,30,,MAHLE
PCC88316 0-60,7892415599575,code128,Fiat,43,unidad,1,1,1.804,2838.35,1,No Tax,exclusive,06052015_0938301.jpeg,50,147| Duna| Uno| Spazio - A 80|50mm,1.4 8v (Tipo),0,0,0,21,30,,MAHLE
PCC88316 STD,7892415599568,code128,Fiat,43,unidad,1,1,1.804,2838.35,1,No Tax,exclusive,06052015_0953501.jpeg,50,147| Duna| Uno| Spazio - A 80|50mm,1.4 8v (Tipo),0,0,0,21,30,,STH
EMA 7717,EMA 7717,code128,Fiat,43,unidad,1,1,882,1082.16,1,No Tax,exclusive,21122018_1333021.jpeg,50,Ka| Fiesta - (1|2-1|50-2),1.0 8v (ZETEC ROCAM),22,0,0,21,30,,MAHLE
PC43617 STD,PC43617-STD,code128,Fiat,43,unidad,1,1,1.431,2251.07,1,No Tax,exclusive,27102017_1230501.jpeg,50,Fiesta - A 76mm,1.6 16v (ZETEC),0,0,0,21,30,,MAHLE
PC43434 STD,PC43434 STD,code128,Fiat,43,unidad,1,1,1.460,2296.64,1,No Tax,exclusive,06102017_1419141.jpeg,50,Fiesta| Currier| Mondeo| Escort,1.8 8v D (ENDURA D),0,0,0,21,30,,MAHLE
22 7176 STD,227176 STD,code128,Fiat,43,unidad,1,1,526,827.49,1,No Tax,exclusive,19052017_1539101.jpeg,51,Uno| Fiorino| Siena| Palio - A 70.80mm,1.3 16v (Fire)-1.3 8v (Fire),0,0,0,21,30,,STH
22-7374 STD,22-7374 STD,code128,Fiat,43,unidad,1,1,577,907.20,1,No Tax,exclusive,23112018_0931251.jpeg,51,Palio| Siena| Fiorino| Uno - A 72mm,1.4 8v (Fire),0,0,0,21,30,,MAHLE
PMA7615 0-60,cenpma761536,code128,Fiat,43,unidad,1,1,428,524.82,1,No Tax,exclusive,22112016_0913571.jpeg,52,Palio| Siena| Fiorino| Uno - A 72mm,1.4 8v (Fire),22,0,0,21,30,,MAHLE
PMA7615 STD,CENPMA761500,code128,Fiat,43,unidad,1,1,428,524.82,1,No Tax,exclusive,22112016_0914081.jpeg,52,Palio| Siena| Fiorino| Uno - A 72mm,1.4 8v (Fire),22,0,0,21,30,,STH
PMA7612 STD,cenpma761200,code128,Fiat,43,unidad,1,1,437,535.87,1,No Tax,exclusive,02102018_1512001.jpeg,52,Uno| Fiorino| Siena| Palio - A 70.80mm,1.3 8v (Fire)-1.3 16v (Fire),22,0,0,21,30,,STH
PMA7612 0-60,cenpma761236,code128,Fiat,43,unidad,1,1,437,535.87,1,No Tax,exclusive,02102018_1511341.jpeg,52,Uno| Fiorino| Siena| Palio - A 70.80mm,1.3 8v (Fire)-1.3 16v (Fire),22,0,0,21,30,,MAHLE
NHK1781 0-60,fadnhk178136,code128,Fiat,43,unidad,1,1,440,539.77,1,No Tax,exclusive,22112016_0927321.jpeg,52,147| Duna| Uno| Spazio - Diam: 80|50mm,1.4 8v (Tipo),22,0,0,21,30,,MAHLE
NHK1781 STD,fadnhk178100,code128,Fiat,43,unidad,1,1,440,539.77,1,No Tax,exclusive,22112016_0922471.jpeg,52,147| Duna| Uno| Spazio - Diam: 80|50mm,1.4 8v (Tipo),22,0,0,21,30,,MAHLE
NHK0971 +1,FADNHK097144,code128,Fiat,43,unidad,1,1,442,541.96,1,No Tax,exclusive,05052015_1438271.jpeg,52,600 - Diam: 65mm,850 (S)-133,22,0,0,21,30,,MAHLE
92 5393 STD,92 5393 STD,code128,Fiat,43,unidad,1,1,451,709.30,1,No Tax,exclusive,16012018_1426241.jpeg,52,1.6 8v - Motor Tipo - Uno| Duna| Palio| Siena| Regatta - A 86|40mm,1.6 8v (Tipo),0,0,0,21,30,,STH
NHR1199 0-60,fadnhr119936,code128,Fiat,43,unidad,1,1,522,640.09,1,No Tax,exclusive,22112016_0912181.jpeg,52,Uno| Duna| Palio| Siena| Regatta - A 86|40mm - (1|5 - 1|75 - 3),1.6 8v (Tipo),22,0,0,21,30,,STH
NHR1199 STD,fadnhr119900,code128,Fiat,43,unidad,1,1,522,640.09,1,No Tax,exclusive,22112016_0920091.jpeg,52,Uno| Duna| Palio| Siena| Regatta - A 86|40mm - (1|5 - 1|75 - 3),1.6 8v (Tipo),22,0,0,21,30,,MAHLE
PM 2403 STD,PM 2403,code128,Fiat,43,unidad,1,1,526,827.49,1,No Tax,exclusive,,52,Uno| Fiorino| Siena| Palio - A 70.80mm,1.3 8v (Fire)-1.3 16v (Fire),0,0,0,21,30,,MAHLE
NHK1199 STD,NHK1199 STD,code128,Fiat,43,unidad,1,1,566,694.35,1,No Tax,exclusive,19032019_0902381.jpeg,52,128| 147| Regatta 85 - A 86|40mm,1.3 8v (Tipo)-1.5 8v (Tipo),22,0,0,21,30,,MAHLE
92 3089 STD,92 3089-STD,code128,Fiat,43,unidad,1,1,786,1236.25,1,No Tax,exclusive,01112017_0858391.jpeg,52,Duna| Fiorino| 147,1.3 8v D,0,0,0,21,30,,MAHLE
92 3089 0.60,92 3089-0.60,code128,Fiat,43,unidad,1,1,786,1236.25,1,No Tax,exclusive,01112017_0901201.jpeg,52,Duna| Fiorino| 147,1.3 8v D,0,0,0,21,30,,MAHLE
NHK1787 0-60,FADNHK178736,code128,Fiat,43,unidad,1,1,1.122,1377.14,1,No Tax,exclusive,22112016_0916091.jpeg,52,Duna| Uno| Palio| Siena - Diam: 82|60mm - 3R 3mm,1.7 8v D-1.9 8v D,22,0,0,21,30,,MAHLE
NHK1787 STD,fadnhk178700,code128,Fiat,43,unidad,1,1,1.122,1377.14,1,No Tax,exclusive,22112016_0918061.jpeg,52,Duna| Uno| Palio| Siena - Diam: 82|60mm - 3R 3mm,1.7 8v D-1.9 8v D,22,0,0,21,30,,BBB
TH10322 STD,197892415598724000,code128,Fiat,43,unidad,1,1,1.161,1826.25,1,No Tax,exclusive,06052015_1034211.jpeg,52,Duna| Uno| Palio| Siena - Diam: 82|60mm - 3R 4.0mm - (Hidraulico),1.7 8v D-1.9 8v D,0,0,0,21,30,,BBB
NHK1047 STD,NHK104700STD,code128,Fiat,43,unidad,1,1,431,528.87,1,No Tax,exclusive,23082017_1358171.jpeg,52,Naf - Fiesta| Ka,1.3 8v (Endura),22,0,0,21,30,,BBB
92 7169 STD,92 7169-STD,code128,Fiat,43,unidad,1,1,598,940.23,0,No Tax,exclusive,07082018_1539361.jpeg,52,Fiesta| Currier| Mondeo| Escort,1.8 8v D (ENDURA D),0,0,0,21,30,,MAHLE
NHR1783 0-50,NHR1782 0-50,code128,Fiat,43,unidad,1,1,743,911.62,1,No Tax,exclusive,11032019_1438321.jpeg,52,Fiesta| Currier| Mondeo| Escort,1.8 8v D (ENDURA D),22,0,0,21,30,,STH
22 7359 STD,22 7359-STD,code128,Fiat,43,unidad,1,1,785,1235.43,1,No Tax,exclusive,05012018_1355311.jpeg,52,Ecosport| Fiesta| C3| C4,1.4 8v TDCI (DV4),0,0,0,21,30,,STH
27102/0,27102/0,code128,Fiat,44,unidad,1,1,950,956.14,1,No Tax,exclusive,26102017_1252421.jpeg,53,1.3 - 1.4 8v - Motor Fire - Uno| Siena| Palio| Fiorino - Pastilla A 31mm,NULL,36,0,0,21,30,,STH
34004/0,34004/0,code128,Fiat,44,unidad,1,1,1.344,1353.03,2,No Tax,exclusive,18042018_1416301.jpeg,53,Escort| Fiesta| Currier| Mondeo - Pastilla de 31mm,1.8 8v D (ENDURA D)-1.8 8v TD (ENDURA D)-1.8 8v TDCI (DURATORQ),36,0,0,21,30,,MAHLE
34013/1,34013/1,code128,Fiat,44,unidad,1,1,2.226,2241.36,1,No Tax,exclusive,,54,1.6 16v - Motor Torque - Palio| Siena,NULL,36,0,0,21,30,,MAHLE
HLT-123-38,HTL-123-38,code128,Fiat,44,unidad,1,1,525,661.21,1,No Tax,exclusive,17102016_1535321.png,54,2.0 - 2.3 8v - Taunus| Sierra,NULL,20,0,0,21,30,,MAHLE
B5910210,B5910210,code128,Fiat,44,unidad,1,1,1.146,2080.56,1,No Tax,exclusive,10052018_1126231.jpeg,54,Taunus,2.0 8v (Taunus)-2.3 8v (Taunus),0,0,0,21,50,,MAHLE
B5912300,B5912300,code128,Fiat,44,unidad,1,1,1.258,1978.83,1,No Tax,exclusive,17102016_1540401.png,54,Fiesta| Ka| Focus| Eco Sport,1.6 8v (ZETEC ROCAM)-1.0 8v (ZETEC ROCAM),0,0,0,21,30,,MAHLE
B5935000,938M6500,code128,Fiat,44,unidad,1,1,2.139,3882.53,1,No Tax,exclusive,17102016_1549261.png,54,Escort| Fiesta| Mondeo,1.6 16v (ZETEC)-1.8 16v (ZETEC)-2.0 16v (ZETEC),0,0,0,21,50,,STH
20-136/5 010,20-136/5,code128,Fiat,45,unidad,1,1,235,369.98,2,No Tax,exclusive,16062016_0952461.jpeg,56,1.3 8v Diesel - Duna| Fiorino| 147,NULL,0,0,0,21,30,,MAHLE
20-136/5 STD,20'136-5 A 001,code128,Fiat,45,unidad,1,1,235,369.98,2,No Tax,exclusive,20032015_1404011.jpeg,56,1.3 8v Diesel - Duna| Fiorino| 147,NULL,0,0,0,21,30,,MAHLE
20-139/5 010,20'139-5 a 008,code128,Fiat,45,unidad,1,1,254,398.76,1,No Tax,exclusive,10072015_0937051.jpeg,56,Duna| Uno| Palio| Siena,1.4 8v (Tipo)-1.6 8v (Tipo)-1.6 16v (Torque)-1.3 8v (Tipo)-1.5 8v (Tipo),0,0,0,21,30,,MAHLE
20-139/5 STD,20'139-5 a 001,code128,Fiat,45,unidad,1,1,254,398.76,2,No Tax,exclusive,20032015_1359051.jpeg,56,Duna| Uno| Palio| Siena,1.4 8v (Tipo)-1.6 8v (Tipo)-1.6 16v (Torque)-1.3 8v (Tipo)-1.5 8v (Tipo),0,0,0,21,30,,MAHLE
20-135/5 010,20-135/5,code128,Fiat,45,unidad,1,1,343,539.39,2,No Tax,exclusive,16062016_1005421.jpeg,56,1.7 - 1.9 Diesel y Turbo Diesel - 2.0 Nafta - Regatta| Duna| Uno| Palio| Siena| Ducato,NULL,0,0,0,21,30,,MAHLE
20-135/5 STD,20'135-5 A 001,code128,Fiat,45,unidad,1,1,343,539.39,2,No Tax,exclusive,20032015_1415381.jpeg,56,1.7 - 1.9 Diesel y Turbo Diesel - 2.0 Nafta - Regatta| Duna| Uno| Palio| Siena| Ducato,NULL,0,0,0,21,30,,MAHLE
20-156/5 010,20'156-5 A 008,code128,Fiat,45,unidad,1,1,693,1090.39,1,No Tax,exclusive,18032016_0902231.jpeg,56,Uno| Fiorino| Siena| Palio,1.3 8v (Fire)-1.3 16v (Fire)-1.4 8v (Fire),0,0,0,21,30,,MAHLE
20-156/5 STD,20'156-5 A 001,code128,Fiat,45,unidad,1,1,914,1438.35,1,No Tax,exclusive,20032015_0751201.jpeg,56,Uno| Fiorino| Siena| Palio,1.3 8v (Fire)-1.3 16v (Fire)-1.4 8v (Fire),0,0,0,21,30,,MAHLE
20-885/5F STD,7791118106007,code128,Fiat,45,unidad,1,1,1.904,2995.28,2,No Tax,exclusive,05092016_0902311.jpeg,56,Ducato| Daily| Renault Master,2.5 8v D/TD (IVECO)-2.8 8v D/TD (IVECO),0,0,0,21,30,,BBB
MB5445SI STD,MB5445SI STD,code128,Fiat,45,unidad,1,1,1.947,3062.77,1,No Tax,exclusive,06052019_1033461.jpeg,56,Ducato| Iveco| Citroen Jumper| Peugeot Boxer,2.3 16v JTD Multijet (F1AE),0,0,0,21,30,,STH
20-775/5 010,20-775/5 010,code128,Fiat,45,unidad,1,1,367,577.15,1,No Tax,exclusive,01022017_1313081.jpeg,56,Fiesta| Ka| Ecosport| Focus,1.0 8v (ZETEC ROCAM)-1.3 8v (Endura)-1.6 8v (ZETEC ROCAM),0,0,0,21,30,,STH
20-775/5 STD,20'775-5 A 001,code128,Fiat,45,unidad,1,1,367,577.15,1,No Tax,exclusive,20032015_1305441.jpeg,56,Fiesta| Ka| Ecosport| Focus,1.0 8v (ZETEC ROCAM)-1.3 8v (Endura)-1.6 8v (ZETEC ROCAM),0,0,0,21,30,,STH
20-178/5 010,20'178-5 A 008,code128,Fiat,45,unidad,1,1,537,844.28,2,No Tax,exclusive,26032015_1147101.jpeg,56,1.6 8v Nafta - Motor CHT - Escort| Gol| Saveiro,NULL,0,0,0,21,30,,MAHLE
20-776/5 STD,20-776/5 STD,code128,Fiat,45,unidad,1,1,644,1012.72,2,No Tax,exclusive,30032017_0952531.jpeg,56,1.8 Diesel y Turbo Diesel - Motor Endura - Fiesta| Currier| Mondeo,NULL,0,0,0,21,30,,MAHLE
20-773/5 STD,20-773/5STD,code128,Fiat,45,unidad,1,1,956,1504.26,1,No Tax,exclusive,14102016_1028111.jpeg,56,Transit,2.5 8v D/TD (4AE/4BC),0,0,0,21,30,,MAHLE
20-773/5 010,20-773/5 010,code128,Fiat,45,unidad,1,1,956,1504.26,1,No Tax,exclusive,23112018_0912501.jpeg,56,Transit,2.5 8v D/TD (4AE/4BC),0,0,0,21,30,,STH
20-777/5 STD,20'777-5 a 001,code128,Fiat,45,unidad,1,1,1.281,2015.77,1,No Tax,exclusive,29022016_1241541.jpeg,56,Escort| Fiesta| Mondeo,1.6 16v (ZETEC)-1.8 16v (ZETEC)-2.0 16v (ZETEC),0,0,0,21,30,,MAHLE
10-136/4 0-10,10-136/4,code128,Fiat,45,unidad,1,1,166,261.73,1,No Tax,exclusive,30052016_1402091.jpeg,57,1.3 8v Diesel - Duna| Fiorino| 147,NULL,0,0,0,21,30,,MAHLE
10-136/4 STD,10'136-4 A 001,code128,Fiat,45,unidad,1,1,166,261.73,1,No Tax,exclusive,20032015_1402441.jpeg,57,1.3 8v Diesel - Duna| Fiorino| 147,NULL,0,0,0,21,30,,STH
10-139/4 010,10'139-4 A 010,code128,Fiat,45,unidad,1,1,192,302.44,1,No Tax,exclusive,20032015_1344131.jpeg,57,1.4 - 1.6 8v - Motor Tipo - Duna| Uno| Palio| Siena,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,21,30,,STH
10-139/4 020,10-139/4 020,code128,Fiat,45,unidad,1,1,192,302.44,2,No Tax,exclusive,16012018_1416021.jpeg,57,1.4 - 1.6 8v - Motor Tipo - Duna| Uno| Palio| Siena,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,21,30,,STH
10-139/4 STD,10'139-4 A 001,code128,Fiat,45,unidad,1,1,192,302.44,2,No Tax,exclusive,20032015_1342161.jpeg,57,1.4 - 1.6 8v - Motor Tipo - Duna| Uno| Palio| Siena,1.4 8v (Tipo)-1.6 8v (Tipo),0,0,0,21,30,,MAHLE
10-137/4 0-10,10'137-4 a 010,code128,Fiat,45,unidad,1,1,259,406.90,1,No Tax,exclusive,20032015_1408101.jpeg,57,Regatta| Duna| Uno| Palio| Siena| Ducato| Tempra,1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD-2.0 8v (Tempra),0,0,0,21,30,,STH
10-137/4 STD,10'137-4 a 001,code128,Fiat,45,unidad,1,1,259,406.90,1,No Tax,exclusive,20032015_1413241.jpeg,57,Regatta| Duna| Uno| Palio| Siena| Ducato| Tempra,1.7 8v D-1.7 8v TD-1.9 8v D-1.9 8v TD-2.0 8v (Tempra),0,0,0,21,30,,STH
10-138/4 F STD,10-138/4 F STD,code128,Fiat,45,unidad,1,1,342,537.51,1,No Tax,exclusive,03012018_0848261.jpeg,57,Palio| Siena| Ducato,1.7 8v TD-1.9 8v TD,0,0,0,21,30,,MAHLE
10-156/4 010,10-156/4 010,code128,Fiat,45,unidad,1,1,355,558.16,1,No Tax,exclusive,18032016_0857461.jpeg,57,Uno| Fiorino| Siena| Palio,1.3 8v (Fire)-1.3 16v (Fire)-1.4 8v (Fire),0,0,0,21,30,,STH
10-156/4 STD,*10'156/4 a 001*,code128,Fiat,45,unidad,1,1,355,558.16,1,No Tax,exclusive,20032015_0745091.jpeg,57,Uno| Fiorino| Siena| Palio,1.3 8v (Fire)-1.3 16v (Fire)-1.4 8v (Fire),0,0,0,21,30,,MAHLE
